3080.684543 4099.190235 5098.193288 6161.026955 6252.342463 5092.461109 
2790.123522 3692.946136 4893.442690 6096.020341 6005.361676 4313.725531 
3950.617313 4825.046062 5446.559191 6764.209270 6584.766507 5463.623405 
3032.258153 4114.583433 4756.584167 5819.174647 5834.403038 4525.660872 
2711.267471 3652.876019 4915.254116 6350.741386 6038.382649 3106.383085 
2896.461189 3517.915308 4442.609549 5990.309119 5840.203166 4682.997167 
2012.121230 3162.486255 3986.866772 6208.563447 5512.528419 1547.945142 
2929.171622 3770.000041 4527.402818 5885.885954 5619.412661 4682.539701 
