5007.309914 3970.588148 3553.082049 3155.996501 2798.887789 
5111.575723 4529.667199 4166.037738 3799.694180 3478.611708 
4621.542990 3877.715170 3439.803421 3016.421795 2940.108776 
4504.382908 3831.026852 3415.730298 2819.350064 2617.037594 
5287.958384 4586.288333 4261.771739 3681.135178 3603.448272 
4754.539430 4222.539365 3833.701313 3587.301672 3111.467659 
4892.136455 4308.152497 3673.627079 3276.972771 2996.015847 
4942.857027 3969.404101 3566.552997 3159.752786 2831.093967 
