5142.065287 4021.739066 3755.004108 3706.070185 3715.890944 3711.755276 
5159.362555 4156.133831 3938.019574 3969.465792 3936.825991 3866.256773 
5536.723137 4920.634925 4780.763686 4707.142711 4738.725722 4716.845751 
5529.332161 4749.631882 4599.406421 4619.970322 4476.401210 4521.158040 
5121.951103 3706.530929 3537.117839 3400.703073 3356.461525 3412.488997 
4836.339355 3713.813126 3564.695716 3425.129056 3419.689238 3411.662281 
4660.950899 3148.148060 2920.696437 2741.312683 2733.397484 2639.691830 
5053.262115 4218.123555 4138.499498 4170.771837 4132.231474 4134.217203 
