1305.530369 3100.581765 3126.984239 3934.659064 4146.884382 2051.546425 
1455.026418 2824.811339 2821.742594 3902.266324 4133.333266 1858.736128 
2187.500000 3748.159111 3644.996285 4356.034994 4631.288648 2351.797819 
2346.850783 3478.618562 3539.062440 4427.860677 4436.201751 1772.455126 
1245.465502 2299.687862 2639.405131 3816.982806 3599.033952 889.145508 
1421.107650 2798.434496 3172.757328 3823.529482 3685.393333 2057.842016 
682.870373 1364.124566 2048.872113 3514.170051 2944.535017 222.531296 
1385.165304 2761.076093 2874.806821 3912.148178 4007.246494 2209.543586 
