4467.005134 4204.152226 4219.154418 3996.627331 3854.995668 3576.642275 3484.288454 3309.156895 5054.570436 
4231.738150 3846.153915 3880.597055 3890.374303 3562.043905 3642.960787 2956.909239 3134.110868 5851.393342 
4823.529422 4529.914558 4470.046163 4309.240580 4103.992581 3862.536252 3677.482903 3711.048067 4928.517640 
4038.949907 3781.446517 3698.412776 3885.618150 3582.978845 3064.935207 3029.772341 3176.575005 5192.043781 
2985.507250 2589.285672 2257.597744 2171.428502 2063.732892 1686.567217 1499.202549 1746.293306 6362.053752 
4390.519261 3874.999881 3776.223660 3438.967168 3379.310369 2825.552821 3071.979582 2899.106145 5517.498255 
2531.328201 2490.421385 2433.121055 2395.833284 2172.808200 1813.333333 1571.238339 1706.989259 6158.146858 
3807.982802 3675.799072 3479.212224 3318.385780 3233.256340 2888.127863 2527.206838 2744.860947 5215.348601 
