4799.456298 4293.745756 3566.641808 2142.279744 801.886767 
4471.437931 4100.069404 3418.740928 2034.029365 734.024197 
5033.156276 4528.043866 3265.895844 1632.653028 455.341488 
4916.318059 4540.188313 3554.356098 2287.188321 457.643606 
4456.273615 3813.914359 2921.739221 1502.439082 357.529782 
4139.821827 3631.840944 2711.738348 1552.287638 616.942905 
3982.430398 3562.783599 2907.069027 1976.149976 609.418266 
4820.613265 4175.675809 3272.990584 2275.258601 796.380118 
