6583.236456 6408.364177 6381.818056 6037.735939 5995.203853 5733.333230 5433.070660 5454.545617 5521.327257 
6685.015559 6309.751272 5994.815230 5919.504762 5825.977325 5558.475852 5418.918729 5452.212691 4988.304079 
6913.018823 6853.600740 6548.042893 6529.309154 6315.789223 5926.387906 5693.290830 5706.143379 5460.448861 
6406.435966 6344.827414 5900.503993 5663.449764 5580.410957 5127.876997 5176.848769 5180.180073 5021.618009 
6431.803703 6143.344641 5822.613239 5773.809552 5722.033978 5162.889361 5198.269486 5046.329498 5374.015570 
6093.935966 5788.161755 5676.506758 5542.683005 5231.143832 4914.610982 4888.747633 4675.810337 4836.795330 
6236.338615 5828.530192 5551.524162 5656.779408 5376.662016 4925.484359 4439.102709 4924.242496 5094.339848 
6408.904791 6356.495619 5785.848498 5789.152980 5442.005992 5029.781461 4675.958157 4655.518532 4977.833927 
