4901.408553 5668.233633 5710.455775 5519.348383 4789.045155 
4771.609306 5245.460868 5391.766429 4885.654747 4188.481569 
4626.556039 5371.093750 5406.976938 5156.353712 4507.628381 
4908.474684 5244.215727 5240.538716 5174.193382 4737.916887 
5666.666627 5808.980465 5534.406900 4633.956254 3510.998189 
4340.013862 4907.229543 5100.376606 4874.274731 4288.717508 
4654.312134 5417.501926 5426.666737 5096.418858 4079.754651 
4949.275255 5509.510636 5532.203317 5102.473497 4470.323026 
